"ID","MAIN_ENGINE_MANUFACTURER","NUMBER_OF_PROPELLORS","MAIN_ENGINE_CAPACITY","TYPE_OF_FUEL","BOW_THRUSTER","STERN_THRUSTER","SHIP_CATEGORY"
6522,"",,3280,"HFO","JA","","TUG"
6534,"",,9782,"HFO","","","BULK"
6546,"",,6694,"","","","BULK"
6553,"",,10439,"HFO"," "," ","BULK"
6564,"",,8495,"HFO","","","BULK"
6235,"",,6841,"","","","GEN CARGO"
6249,"",,6546,"","JA","","GEN CARGO"
6263,"",,2500,"HFO","300 PK","","GEN CARGO"
6275,"",,9635,"HFO","","","GEN CARGO"
6289,"",,11032,"HFO","","","GEN CARGO"
6305,"",,6840,"HFO","","","GEN CARGO"
6319,"",,5737,"HFO","","","BULK"
6326,"",,2942,"HFO","265 KW","","GEN CARGO"
6337,"",,0,"HFO","","","PONTOON"
6349,"",,6252,"HFO","500 PK","","TUG"
6365,"",,2464,"HFO","","","TANKER"
6377,"",,734,"","","","GEN CARGO"
6390,"",,735,"HFO","","","GEN CARGO"
6403,"",,2206,"HFO","250 PK","","GEN CARGO"
6418,"",,0,"","350PK","350PK","NAVY"
6431,"",,1471,"HFO","","","TANKER"
6444,"",,1544,"HFO","147 KW","","GEN CARGO"
6119,"",,6032,"HFO","","","GEN CARGO"
6135,"",,0,"HFO","","","PONTOON"
6149,"",,2800,"HFO","","","DREDGING"
6162,"",,1838,"HFO","","","GEN CARGO"
6853,"",,5737,"HFO","","","GEN CARGO"
6868,"",,12798,"HFO","1000 PK","","GEN CARGO"
6882,"",,2942,"HFO","","","GEN CARGO"
6888,"",,4045,"HFO","","","GEN CARGO"
6902,"",,8238,"","","","GEN CARGO"
6916,"",,10140,"HFO","JA","","GEN CARGO"
6926,"",,3530,"HFO","325 PK","","GEN CARGO"
10576,"",,776,"HFO","320","","GEN CARGO"
10604,"",,6693,"HFO","","","GEN CARGO"
10615,"",,6620,"","","","GEN CARGO"
10628,"",,2464,"HFO","","","GEN CARGO"
10650,"",,2147,"HFO","","","TUG"
10661,"",,4965,"HFO","880","","GEN CARGO"
10673,"",,1471,"","","","FISHING"
10683,"",,2199,"HFO","300","","GEN CARGO"
10707,"",,2400,"HFO","","","GEN CARGO"
10718,"",,5884,"HFO","","","GEN CARGO"
10412,"",,1985,"HFO","JA","","FISHING"
10445,"",,2730,"HFO","350 PK","","TUG"
10455,"",,5766,"HFO","","","BULK"
11115,"",,724,"HFO","","","GEN CARGO"
11137,"",,2431,"HFO","500 PK","","GEN CARGO"
11150,"",,7826,"HFO","","","GEN CARGO"
11161,"",,11999,"HFO","2X800PK","1200PK","TUG"
11188,"",,3972,"HFO","","","GEN CARGO"
11199,"",,8208,"","","","BULK"
10832,"",,4120,"HFO","3X2100PK","2X3600PK","SALVAGE"
10845,"",,4898,"HFO","","","GEN CARGO"
10861,"",,1320,"HFO","200 PK","","TANKER"
10872,"",,9599,"HFO","","","BULK"
10883,"",,6767,"HFO","","","BULK"
10893,"",,912,"HFO","100 KW","","SALVAGE"
10920,"",,1838,"HFO","JA","","TUG"
10931,"",,853,"HFO","","","FISHING"
10941,"",,969,"HFO","","","GEN CARGO"
10952,"",,8532,"HFO","","","TANKER"
10977,"",,1029,"HFO","","","GEN CARGO"
10988,"",,1029,"HFO","","","GEN CARGO"
11000,"",,1472,"HFO","","","TANKER"
11010,"",,1029,"HFO","","","GEN CARGO"
11032,"",,5237,"","","","BULK"
11043,"",,7723,"HFO","","","BULK"
11054,"",,1320,"HFO","","","GEN CARGO"
11086,"",,16260,"HFO","1000 PK","1000 PK","GEN CARGO"
11099,"",,4800,"HFO","1000PK","","GEN CARGO"
11273,"",,5516,"HFO","","","BULK"
11301,"",,7392,"HFO","","","BULK"
11311,"",,5376,"HFO","","","BULK"
20365,"",,745,"HFO","260 KW","","DREDGING"
20378,"",,11999,"HFO","","","TANKER"
20421,"",,10559,"HFO","800 KW","","DREDGING"
20434,"",,15540,"HFO","","","TANKER"
20470,"",,6546,"HFO","","","BULK"
20482,"",,48635,"HFO","2000 KW","","GEN CARGO"
20214,"",,6480,"HFO","588 KW","","TANKER"
20232,"",,4016,"HFO","590 KW","590 KW","TUG"
20850,"",,1959,"HFO","","","TUG"
20860,"",,9190,"HFO","","","GEN CARGO"
20871,"",,25487,"HFO","","","TANKER"
20906,"",,9520,"HFO","","","BULK"
20917,"",,4900,"HFO","NEE","","GEN CARGO"
20928,"",,9628,"HFO","","","GEN CARGO"
20603,"",,5279,"HFO","750 PK","","TANKER"
20618,"",,3883,"HFO","","","GEN CARGO"
20630,"",,31679,"HFO","2X1200KW","","PASSENGER"
20656,"",,3824,"HFO","400 KW","","GEN CARGO"
20671,"",,716,"HFO","","","WORKSHIP"
20697,"",,8561,"HFO","","","TANKER"
20710,"",,12644,"HFO","","","TANKER"
20722,"",,4192,"HFO","DEFECT","","TANKER"
20754,"",,7500,"HFO","700 KW","","FISHING"
20767,"",,16358,"HFO","2250 KW","","GEN CARGO"
20802,"",,6400,"HFO","","","GEN CARGO"
20813,"",,1500,"","191 KW","","GEN CARGO"
20824,"",,13364,"HFO","1000KW","","TANKER"
21003,"",,7679,"HFO","","","TANKER"
21015,"",,7860,"HFO","736 KW","","TANKER"
21254,"",,3720,"MDO","","","TUG"
21265,"",,4698,"MDO","","","TUG"
21275,"",,3360,"HFO","410 KW","","GEN CARGO"
21305,"",,16460,"HFO","","","TANKER"
21317,"",,12600,"HFO","900 KW","500 KW","GEN CARGO"
21057,"",,9562,"HFO","","","TANKER"
21070,"",,6178,"HFO","","","TANKER"
21101,"",,12600,"HFO","800 KW","495 KW","GEN CARGO"
21114,"",,8250,"HFO","","","GEN CARGO"
56632,"",,0,"","","","WORKSHIP"
56633,"",,0,"","","","PONTOON"
56634,"",,745,"MDO","","","TUG"
56635,"",,0,"","","","PONTOON"
56636,"",,0,"","","","PONTOON"
56637,"",,0,"","","","PONTOON"
56638,"",,0,"","","","PONTOON"
56639,"",,,"","","","WORKSHIP"
56640,"",,,"","","","WORKSHIP"
56641,"",,,"","","","WORKSHIP"
56642,"",,,"","","","WORKSHIP"
56643,"",,0,"","","","WORKSHIP"
56644,"",,0,"","","","PONTOON"
56645,"",,0,"","","","PONTOON"
56646,"",,0,"","","","PONTOON"
56647,"",,0,"","","","PONTOON"
56648,"",,,"","","","WORKSHIP"
56649,"",,,"","","","WORKSHIP"
56650,"",,,"","","","WORKSHIP"
56651,"",,,"","","","WORKSHIP"
56652,"",,,"","","","WORKSHIP"
56653,"",,,"","","","WORKSHIP"
56654,"",,,"","","","WORKSHIP"
56655,"",,,"","","","WORKSHIP"
56656,"",,,"","","","WORKSHIP"
56657,"",,,"","","","WORKSHIP"
56658,"",,,"","","","WORKSHIP"
56659,"",,,"","","","WORKSHIP"
56660,"",,,"","","","WORKSHIP"
56661,"",,,"","","","WORKSHIP"
56662,"",,,"","","","WORKSHIP"
56663,"",,646,"HFO","","","TUG"
56664,"",,78330,"HFO","","","NAVY"
56665,"",,,"","","","OFFSHORE"
56666,"",,0,"","","","PONTOON"
56667,"",,0,"","","","PONTOON"
56669,"",,0,"","","","PONTOON"
56670,"",,,"","","","WORKSHIP"
56671,"",,,"","","","WORKSHIP"
56672,"",,,"","","","WORKSHIP"
56673,"",,,"","","","WORKSHIP"
56674,"",,,"","","","WORKSHIP"
56675,"",,,"","","","WORKSHIP"
56676,"",,,"","","","WORKSHIP"
56677,"",,,"","","","WORKSHIP"
56678,"",,,"","","","WORKSHIP"
56679,"",,,"","","","WORKSHIP"
56680,"",,,"","","","WORKSHIP"
56681,"",,,"","","","WORKSHIP"
56682,"",,,"","","","WORKSHIP"
6938,"",,7282,"","","","BULK"
6943,"",,4413,"HFO","","","GEN CARGO"
6956,"",,15593,"HFO","2000 PK","","GEN CARGO"
6581,"",,8385,"HFO","N","","GEN CARGO"
6599,"",,1765,"HFO","125 PK","","GEN CARGO"
6615,"",,6767,"HFO","","","BULK"
6627,"",,7282,"HFO","","","BULK"
6641,"",,2207,"HFO","JA","","GEN CARGO"
6656,"",,7282,"HFO","","","BULK"
6662,"",,6031,"HFO","600 PK","","TUG"
6672,"",,8238,"HFO","","","BULK"
6686,"",,4854,"HFO","JA","","GEN CARGO"
6700,"",,7355,"HFO","","","GEN CARGO"
6711,"",,15078,"HFO","1000 PK","","GEN CARGO"
6728,"",,8532,"HFO","736 KW","","GEN CARGO"
6741,"",,29569,"","1200","","GEN CARGO"
6756,"",,6840,"HFO","","","BULK"
6771,"",,1549,"HFO","N","","GEN CARGO"
6775,"",,10992,"HFO","","","GEN CARGO"
6787,"",,12151,"HFO","","","GEN CARGO"
6801,"",,637,"HFO","","","GEN CARGO"
2902,"",,662,"HFO","","","GEN CARGO"
2923,"",,853,"HFO","","","GEN CARGO"
2937,"",,5296,"HFO","","","TANKER"
2949,"",,2133,"HFO","","","GEN CARGO"
2961,"",,1131,"HFO","","","GEN CARGO"
2971,"",,3530,"","JA","JA","GEN CARGO"
2985,"",,6325,"HFO","","","GEN CARGO"
3001,"",,13240,"HFO","","","PASSENGER"
3014,"",,809,"HFO","","","GEN CARGO"
3033,"",,2133,"","","","GEN CARGO"
3047,"",,2574,"HFO","","","GEN CARGO"
3061,"",,8821,"","","","BULK"
3076,"",,1471,"","","","OFFSHORE"
3080,"",,2206,"HFO","","","BULK"
2745,"",,7734,"HFO","200PK","","GEN CARGO"
2763,"",,1434,"HFO","","","GEN CARGO"
2776,"",,735,"HFO","","","GEN CARGO"
2797,"",,3383,"HFO","","","TANKER"
3496,"",,2264,"HFO","J","","TANKER"
3510,"",,5300,"HFO","","","GEN CARGO"
3522,"",,7061,"HFO","","","BULK"
3539,"",,1471,"HFO","","","FISHING"
11535,"",,7599,"HFO","800 PK","","GEN CARGO"
11546,"",,3972,"HFO","","","GEN CARGO"
11573,"",,8823,"HFO","2X1000PK","2X800PK","TUG"
11586,"",,11199,"HFO","","","GEN CARGO"
11597,"",,6620,"HFO","","","TANKER"
11616,"",,6360,"HFO","","","BULK"
11626,"",,7657,"HFO","","","BULK"
11637,"",,1103,"HFO","JA 2","JA 2","OFFSHORE"
11326,"",,4759,"HFO","","","BULK"
11355,"",,8458,"HFO","","","BULK"
11367,"",,9415,"","","","COMBI"
11382,"",,1471,"HFO","","","GEN CARGO"
11405,"",,6620,"HFO","","","GEN CARGO"
11416,"",,7949,"HFO","","","BULK"
11427,"",,5457,"HFO","","","GEN CARGO"
11451,"",,7576,"","","","TANKER"
11462,"",,5649,"HFO","","","BULK"
11472,"",,6193,"HFO","","","BULK"
11483,"",,6252,"","","","GEN CARGO"
11505,"",,2648,"HFO","","","GEN CARGO"
6126,"",,11401,"HFO","","","GEN CARGO"
6136,"",,1176,"HFO","250 PK","","GEN CARGO"
6150,"",,4413,"HFO","373 KW","","TUG"
6174,"",,10297,"HFO","","","BULK"
6862,"",,8385,"HFO","","","GEN CARGO"
6873,"",,5185,"HFO","","","GEN CARGO"
6883,"",,18681,"HFO","1180 KW","1180 KW","GEN CARGO"
6911,"",,14789,"HFO","","","GEN CARGO"
6922,"",,2206,"HFO","","","OFFSHORE"
6933,"",,7002,"HFO","","","GEN CARGO"
6576,"",,0,"","","","DREDGING"
6586,"",,2500,"HFO","","","GEN CARGO"
6596,"",,8826,"HFO","","","BULK"
6618,"",,551,"HFO","","","GEN CARGO"
6629,"",,1471,"HFO","","","GEN CARGO"
6640,"",,3598,"HFO","JA","JA","FISHING"
6651,"",,5884,"HFO","","","BULK"
6674,"",,8238,"HFO","","","BULK"
6684,"",,2942,"HFO","","","GEN CARGO"
6694,"",,2942,"","JA","","GEN CARGO"
6705,"",,1949,"HFO","280","","TANKER"
6740,"",,29999,"HFO","","","TANKER"
21126,"",,1800,"HFO","210 KW","","GEN CARGO"
21150,"",,14311,"HFO","","","TANKER"
21162,"",,2206,"HFO","360 PK","","TANKER"
21174,"",,48635,"HFO","2000 KW","","GEN CARGO"
21194,"",,9935,"HFO","","","BULK"
21204,"",,54899,"HFO","1800 KW","","GEN CARGO"
21216,"",,8826,"HFO","","","BULK"
21227,"",,0,"","","","TANKER"
20956,"",,3899,"HFO","2X590 KW","2X590 KW","TUG"
20969,"",,10200,"HFO","","","TANKER"
21395,"",,7429,"HFO","","","BULK"
21407,"",,2500,"HFO","","","TUG"
21418,"",,16460,"HFO","","","TANKER"
21639,"",,40058,"HFO","2100 KW","","GEN CARGO"
21651,"",,16042,"HFO","","","BULK"
21662,"",,3245,"HFO","350 KW","","GEN CARGO"
21691,"",,23537,"HFO","","","TANKER"
21705,"",,9988,"HFO","","","BULK"
21458,"",,2759,"HFO","500 PK","","GEN CARGO"
21496,"",,57058,"HFO","2550 KW","","GEN CARGO"
21508,"",,11003,"HFO","","","GEN CARGO"
107513,"",,62030,"HFO","2X1800 KW","","GEN CARGO"
16729,"",,1596,"HFO","","","GEN CARGO"
16739,"",,5649,"HFO","","","BULK"
16749,"",,7134,"HFO","","","TANKER"
16782,"",,5737,"","","","BULK"
16796,"",,9999,"HFO","600 KW","600 KW","GEN CARGO"
16835,"",,11520,"HFO","","","GEN CARGO"
16846,"",,4856,"HFO","2X746KW","2X597KW","TUG"
16884,"",,1680,"HFO","250 PK","","GEN CARGO"
16897,"",,588,"HFO","","","FISHING"
16615,"",,20595,"HFO","","","TANKER"
16627,"",,4856,"HFO","1080 PK","","TANKER"
16645,"",,3234,"HFO","368 KW","","GEN CARGO"
17077,"",,9180,"HFO","","","BULK"
17089,"",,9022,"HFO","","","BULK"
17100,"",,6600,"HFO","750 PK","","GEN CARGO"
17323,"",,1029,"HFO","450 PK","","GEN CARGO"
17342,"",,6600,"HFO","600 KW","","TANKER"
56683,"",,,"","","","WORKSHIP"
56684,"",,,"","","","WORKSHIP"
56685,"",,,"","","","WORKSHIP"
56686,"",,,"","","","WORKSHIP"
56687,"",,,"","","","WORKSHIP"
56688,"",,,"","","","WORKSHIP"
56689,"",,,"","","","WORKSHIP"
56690,"",,,"","","","WORKSHIP"
56691,"",,0,"","","","PONTOON"
56692,"",,0,"","","","DREDGING"
56693,"",,0,"","","","DREDGING"
56694,"",,0,"","","","DREDGING"
56695,"",,0,"","","","PONTOON"
56696,"",,0,"","","","PONTOON"
56697,"",,,"","","","WORKSHIP"
56698,"",,,"","","","PONTOON"
56699,"",,0,"","","","PONTOON"
56700,"",,0,"","","","PONTOON"
56701,"",,544,"HFO","","","NAVY"
56702,"",,,"","","","PONTOON"
56703,"",,,"","","","DREDGING"
56704,"",,0,"","","","PONTOON"
56705,"",,0,"","","","PONTOON"
56706,"",,0,"","","","PONTOON"
56707,"",,0,"","","","PONTOON"
56708,"",,,"","","","WORKSHIP"
56709,"",,0,"","","","PONTOON"
56710,"",,1430,"HFO","","","TUG"
56711,"",,0,"","","","GEN CARGO"
56712,"",,0,"","","","DREDGING"
56713,"",,,"","JA","","TUG"
56714,"",,0,"","","","PONTOON"
56715,"",,,"","","","PONTOON"
56716,"",,368,"MDO","","","TUG"
56717,"",,0,"","","","PONTOON"
56718,"",,1620,"HFO","88 PK","","NAVY"
56719,"",,,"","","","SAIL"
56720,"",,0,"","","","PONTOON"
56721,"",,825,"HFO","","","SAIL"
56722,"",,0,"","","","PONTOON"
56723,"",,,"","","","DREDGING"
56724,"",,0,"","","","PASSENGER"
56726,"",,838,"","","","YACHT"
56727,"",,0,"","","","PONTOON"
56728,"",,883,"MDO","400 KW","400 KW","WORKSHIP"
3551,"",,1655,"HFO","","","GEN CARGO"
3564,"",,1765,"HFO","150 PK","","TANKER"
3579,"",,4119,"HFO","","","TUG"
3593,"",,1396,"HFO","147 KW","","TUG"
3212,"",,2353,"","380 PK","","BULK"
3227,"",,970,"HFO","","","GEN CARGO"
3242,"",,1655,"HFO","","","TUG"
3249,"",,8185,"HFO","","","TUG"
3261,"",,2353,"HFO","","","GEN CARGO"
3274,"",,3310,"","640 KW"," ","GEN CARGO"
3290,"",,1103,"HFO","","","GEN CARGO"
3304,"",,1574,"HFO","","","GEN CARGO"
3312,"",,5963,"HFO","","","PASSENGER"
3324,"",,1849,"HFO","120 KW","","GEN CARGO"
3339,"",,8283,"","","","GEN CARGO"
3353,"",,3310,"HFO","","","TANKER"
3370,"",,2942,"HFO","280 PK","","TUG"
3384,"",,4192,"HFO","","","GEN CARGO"
3400,"",,860,"HFO","100 PK","","GEN CARGO"
3414,"",,2353,"HFO","","","TANKER"
3429,"",,14789,"HFO","","","BULK"
3442,"",,8495,"HFO","","","BULK"
3455,"",,89500,"HFO","","","GEN CARGO"
3469,"",,698,"HFO","","","GEN CARGO"
3483,"",,89500,"HFO","","","NAVY"
3664,"",,595,"HFO","","","GEN CARGO"
3681,"",,1471,"HFO","","","GEN CARGO"
3696,"",,1471,"HFO","","","GEN CARGO"
3706,"",,4531,"HFO","JA","","TUG"
3942,"",,12798,"HFO","","","BULK"
3954,"",,2208,"HFO","","","TANKER"
3967,"",,2648,"HFO","250 PK","","GEN CARGO"
3988,"",,7282,"HFO","","","BULK"
4002,"",,6620,"","","","PASSENGER"
4014,"",,1147,"HFO","","","GEN CARGO"
4026,"",,12806,"","","","BULK"
4046,"",,912,"HFO","","","FISHING"
3727,"",,7281,"","","","BULK"
3742,"",,8532,"HFO"," "," ","BULK"
3754,"",,8825,"HFO","","","TANKER"
3760,"",,1471,"HFO","","","TUG"
3770,"",,5884,"","","","GEN CARGO"
3790,"",,1765,"HFO","","","TANKER"
6751,"",,1544,"HFO","180","","GEN CARGO"
6761,"",,17064,"HFO","570 KW","","GEN CARGO"
6772,"",,2940,"HFO","","","GEN CARGO"
6792,"",,1431,"HFO","JA","","DREDGING"
6802,"",,1706,"","","","GEN CARGO"
6812,"",,2206,"HFO","","","TUG"
6822,"",,2500,"HFO","","","GEN CARGO"
6849,"",,2059,"HFO","","","GEN CARGO"
7025,"",,8238,"HFO","","","BULK"
7036,"",,4928,"HFO","","","GEN CARGO"
7047,"",,6693,"","","","GEN CARGO"
7066,"",,22185,"","","","TANKER"
7302,"",,11621,"HFO","","","GEN CARGO"
7314,"",,1324,"HFO","150 KW","","GEN CARGO"
7328,"",,10140,"","","","GEN CARGO"
7352,"",,1176,"HFO","118 KW","","GEN CARGO"
7363,"",,4413,"","","","GEN CARGO"
7373,"",,8826,"HFO","1000PK","1000PK","TUG"
7384,"",,2353,"HFO","JA","","TUG"
7402,"",,735,"HFO","100 KW","","GEN CARGO"
7078,"",,9312,"","","","BULK"
7090,"",,4413,"HFO","600 PK","","GEN CARGO"
7101,"",,1029,"HFO","","","TANKER"
7123,"",,3199,"HFO","","","BULK"
7133,"",,3199,"HFO","","","BULK"
7143,"",,8296,"HFO","2X440 KW","","TUG"
7154,"",,6914,"","","","GEN CARGO"
7184,"",,8606,"HFO","","","GEN CARGO"
7195,"",,882,"HFO","250 PK","","GEN CARGO"
7208,"",,8826,"HFO","","","BULK"
7218,"",,4928,"","","","GEN CARGO"
7234,"",,8948,"HFO","","","GEN CARGO"
7244,"",,1529,"HFO","","","GEN CARGO"
7255,"",,970,"HFO","","","COMBI"
7265,"",,4486,"HFO","","","GEN CARGO"
7292,"",,12364,"HFO","","","GEN CARGO"
6966,"",,8238,"HFO","","","GEN CARGO"
6977,"",,2206,"HFO","","","BULK"
6988,"",,595,"HFO","","","GEN CARGO"
7017,"",,8238,"","","","TANKER"
7692,"",,12916,"","","","GEN CARGO"
7703,"",,12357,"HFO","","","GEN CARGO"
17384,"",,9020,"HFO","","","BULK"
17394,"",,20510,"HFO","1100 KW","","GEN CARGO"
17406,"",,1200,"HFO","","","TUG"
17122,"",,36445,"HFO","1800KW","","GEN CARGO"
17133,"",,8914,"HFO","","","BULK"
17144,"",,8311,"HFO","","","TANKER"
17156,"",,4750,"MDO","350 KW","","GEN CARGO"
17182,"",,5820,"HFO","","","TANKER"
17197,"",,2998,"HFO","378 KW","","GEN CARGO"
17208,"",,11412,"HFO","JA","","GEN CARGO"
17233,"",,14149,"HFO","","","TANKER"
17245,"",,7463,"HFO","","","TANKER"
17287,"",,9047,"HFO","","","BULK"
17298,"",,4047,"HFO","599 KW","599 KW","TANKER"
17023,"",,15390,"HFO","","","BULK"
17034,"",,7024,"HFO","","","BULK"
17048,"",,2940,"HFO","","","GEN CARGO"
17690,"",,9299,"HFO","600 KW","","GEN CARGO"
17701,"",,8561,"HFO","","","GEN CARGO"
17712,"",,7059,"HFO","","","GEN CARGO"
17729,"",,8826,"HFO","","","BULK"
17739,"",,13320,"HFO","800 KW","","GEN CARGO"
17751,"",,9003,"HFO","","","BULK"
17762,"",,8561,"HFO","","","GEN CARGO"
17431,"",,12180,"HFO","600 PK","","GEN CARGO"
17444,"",,1799,"HFO","125 KW","","GEN CARGO"
17472,"",,16319,"HFO","","","GEN CARGO"
17482,"",,12269,"HFO","700 KW","","GEN CARGO"
17493,"",,1015,"HFO","175 KW","","GEN CARGO"
17509,"",,3824,"HFO","400 KW","","GEN CARGO"
17531,"",,10009,"HFO","900 PK","","GEN CARGO"
17542,"",,15535,"HFO","2X950 KW","","PASSENGER"
17556,"",,17696,"HFO","1500 PK","","GEN CARGO"
17576,"",,2998,"HFO","500 PK","","GEN CARGO"
17590,"",,566,"HFO","","","TUG"
17601,"",,5998,"HFO","","","GEN CARGO"
17631,"",,13124,"HFO","880 KW","","GEN CARGO"
17643,"",,1802,"HFO","","","GEN CARGO"
17653,"",,7980,"HFO","","","BULK"
56729,"",,0,"","","","OFFSHORE"
56730,"",,,"","","","PONTOON"
56731,"",,0,"","","","PONTOON"
56732,"",,,"","","","PONTOON"
56733,"",,0,"","","","PONTOON"
56734,"",,0,"","","","PONTOON"
56735,"",,,"","","","TUG"
56736,"",,0,"","","","OFFSHORE"
56737,"",,0,"","","","PONTOON"
56738,"",,896,"MDO","","","WORKSHIP"
56739,"",,0,"","","","DREDGING"
56740,"",,22400,"HFO","","","NAVY"
56741,"",,0,"","","","PONTOON"
56742,"",,0,"MDO","","","DREDGING"
56743,"",,0,"","","","DREDGING"
56744,"",,0,"","","","PONTOON"
56745,"",,0,"","","","DOCK"
56746,"",,0,"","","","TUG"
56747,"",,0,"","","","TANKER"
56748,"",,0,"","","","DREDGING"
56749,"",,536,"MDO","","","TUG"
56750,"",,,"","","","OFFSHORE"
56751,"",,0,"","","","PONTOON"
56752,"",,0,"","","","PONTOON"
56753,"",,0,"","","","PONTOON"
56754,"",,0,"","","","PONTOON"
56755,"",,1616,"HFO","JA","","NAVY"
56756,"",,0,"","","","PONTOON"
56757,"",,0,"","","","PONTOON"
56758,"",,0,"","","","PONTOON"
56759,"",,0,"","","","PONTOON"
56760,"",,0,"","","","PONTOON"
56761,"",,0,"","","","WORKSHIP"
56762,"",,,"","","","DREDGING"
28080,"",,39970,"HFO","1500 KW","","GEN CARGO"
28093,"",,9600,"HFO","","","TANKER"
28105,"",,3840,"HFO","450 KW","","TANKER"
28507,"",,1492,"HFO","","","TUG"
28518,"",,2206,"HFO","390 KW","","TANKER"
28739,"",,12000,"HFO","900 KW","900 KW","TUG"
28751,"",,18660,"HFO","","","TANKER"
28777,"",,1060,"HFO","","","BULK"
3802,"",,735,"HFO","120 PK","","GEN CARGO"
3817,"",,15299,"HFO","","","PASSENGER"
3827,"",,2353,"","","","TANKER"
3840,"",,2059,"HFO","","","TANKER"
3854,"",,10439,"HFO","","","TANKER"
3867,"",,33100,"HFO","JA","","TANKER"
3871,"",,13240,"HFO","","","PASSENGER"
3884,"",,12798,"HFO","","","GEN CARGO"
3897,"",,7796,"HFO","","","TANKER"
3911,"",,15299,"HFO","","","TANKER"
3924,"",,2648,"HFO","","","TANKER"
3601,"",,5516,"HFO","","","GEN CARGO"
3613,"",,588,"","","","FISHING"
3628,"",,3310,"HFO","","","GEN CARGO"
3642,"",,970,"HFO","","","GEN CARGO"
3648,"",,2206,"","","","GEN CARGO"
4327,"",,60315,"HFO","JA","","COMBI"
4339,"",,0,"HFO","","","TANKER"
4356,"",,2133,"HFO","JA","","OFFSHORE"
4369,"",,6300,"HFO","","","GEN CARGO"
4385,"",,4413,"HFO","","","GEN CARGO"
4399,"",,10245,"","1000 KW","1500 KW","GEN CARGO"
4416,"",,1158,"HFO","","","GEN CARGO"
4423,"",,8495,"HFO","","","BULK"
4434,"",,5178,"HFO","JA","","TUG"
4057,"",,5737,"HFO","","","TUG"
4072,"",,30000,"HFO","","","TANKER"
4090,"",,0,"HFO","","","TANKER"
4104,"",,14931,"","","","TANKER"
4115,"",,9635,"HFO","","","BULK"
4128,"",,0,"HFO","","","TANKER"
4143,"",,10297,"HFO","","","BULK"
4144,"",,10297,"","","","BULK"
4154,"",,4560,"HFO","","","GEN CARGO"
4167,"",,8948,"","","","BULK"
4180,"",,8827,"","JA","","BULK"
4194,"",,36778,"","","","TANKER"
4208,"",,2796,"HFO","","","BULK"
4224,"",,3677,"HFO","700 PK","","TANKER"
4240,"",,1471,"HFO","200","","GEN CARGO"
4269,"",,14122,"HFO","800 PK","","TUG"
4283,"",,2162,"HFO","","","GEN CARGO"
7728,"",,5515,"HFO","","","GEN CARGO"
7739,"",,5296,"HFO","","","GEN CARGO"
7750,"",,2208,"HFO","200 PK","","TUG"
7761,"",,1134,"HFO","","","COMBI"
7413,"",,1655,"HFO","","","GEN CARGO"
7426,"",,10592,"HFO","","","GEN CARGO"
7437,"",,2942,"HFO","","","GEN CARGO"
7460,"",,1092,"HFO","","","GEN CARGO"
7473,"",,3236,"HFO","","","GEN CARGO"
7483,"",,7999,"HFO","441 KW","","GEN CARGO"
7494,"",,2118,"HFO","220 KW","","GEN CARGO"
7516,"",,13240,"HFO","","","GEN CARGO"
7527,"",,29569,"HFO","JA","","GEN CARGO"
7538,"",,566,"HFO","","","GEN CARGO"
7569,"",,10004,"","","","GEN CARGO"
7582,"",,3972,"HFO","","","GEN CARGO"
7592,"",,1368,"HFO","","","GEN CARGO"
7630,"",,11474,"HFO","","","BULK"
7642,"",,735,"HFO","","","TANKER"
12760,"",,1440,"MDO","","","WORKSHIP"
12770,"",,229,"HFO","","","SAIL"
12797,"",,16653,"HFO","2X1400PK","1200 PK","TANKER"
12814,"",,9709,"HFO","2X900PK","1200PK","TUG"
12519,"",,8789,"HFO","1200 PK","","GEN CARGO"
12532,"",,5296,"HFO","384 KW","","TUG"
12543,"",,5424,"HFO","","","BULK"
12980,"",,1838,"HFO","","","SALVAGE"
12995,"",,2942,"HFO","","","GEN CARGO"
13005,"",,4707,"HFO","","","BULK"
13016,"",,2500,"HFO","","","GEN CARGO"
13237,"",,441,"HFO","200 KW","","GEN CARGO"
13262,"",,4508,"HFO","","","BULK"
13273,"",,3919,"HFO","2X400PK","400 PK","TUG"
13284,"",,11379,"HFO","","","BULK"
13295,"",,1320,"HFO","230 KW","","GEN CARGO"
13318,"",,3846,"MDO","435 KW","","TUG"
13329,"",,5273,"HFO","","","BULK"
13026,"",,3360,"HFO","","","TANKER"
13058,"",,8238,"HFO","","","BULK"
13068,"",,351,"HFO","","","FISHING"
13079,"",,3602,"HFO","","","TANKER"
17842,"",,8555,"HFO","","","BULK"
17853,"",,8250,"HFO","","","GEN CARGO"
17863,"",,11504,"HFO","1492 KW","746 KW","BULK"
18099,"",,13899,"HFO","1250 PK","1050 PK","GEN CARGO"
18113,"",,4500,"HFO","450 PK","","GEN CARGO"
18124,"",,2000,"HFO","","","WORKSHIP"
18146,"",,1749,"HFO","200 KW","","GEN CARGO"
18159,"",,7318,"HFO","","","BULK"
18170,"",,2199,"HFO","250 PK","","TANKER"
17883,"",,13320,"HFO","790 PK","","GEN CARGO"
17894,"",,1909,"HFO","","","TUG"
17905,"",,3352,"HFO","232 KW","","TANKER"
17917,"",,5429,"HFO","500 KW","","GEN CARGO"
17940,"",,10216,"HFO","","","BULK"
17951,"",,2459,"HFO","350 KW","","GEN CARGO"
