ID	ZB_TYPE	SHIPNUMBER	SHIPNUMBER_TYPE	CALLSIGN	SHIPNAME	LENGTH	BEAM	MMSI_NUMBER	MAXIMUM_DRAUGHT	TONNAGE	CATEGORY
24573	Z	9287247	IMO	3WOT	CUU NAN HANG HAI	42	7.1	377617000	25	262	OTHER
24574	Z	9287297	IMO	HPOW	FAIRCHEM MUSTANG	145	23.7		98	11627	TANKER
24575	Z	9287302	IMO	EIJY	ARKLOW WAVE	136	21.2		84	8938	GEN CARGO
24576	Z	9287314	IMO	EIKZ	ARKLOW WIND	136	21.2		84	8938	GEN CARGO
24577	Z	9287340	IMO	P3XJ9	UBC STAVANGER	171	27	209156000	104	19748	BULK
24578	Z	9287455	IMO	VRZZ2	DARYA SHREE	225	32.3	477240700	143	40524	BULK
24579	Z	9287687	IMO	MCDS6	MAERSK FALSTERBO	137	21.3		87	7519	GEN CARGO
24580	Z	9287699	IMO	9HA3441	INDIA	137	21.3		75	7519	GEN CARGO
24581	Z	9287704	IMO	V2FK9	LISA	137	21.5	235013705	75	7519	GEN CARGO
24582	Z	9287716	IMO	PHHT	FENJA	137	21.3	246191000	75	7519	GEN CARGO
24583	Z	9287766	IMO	PBZL	ARKLOW RESOLVE	89	14		57	2999	GEN CARGO
24584	Z	9287778	IMO	A8EY8	GIUSEPPE RIZZO	224	32.3	636012349	142	41205	BULK
24585	Z	9287780	IMO	A8EY9	YM RIGHTNESS	224	32.3	636012350	142	41205	BULK
24586	Z	9287792	IMO	V2OW6	NEUBURG	140	22	304730000	73	7852	GEN CARGO
24587	Z	9287807	IMO	V2OW7	VOHBURG	140	22	305773000	73	7852	GEN CARGO
24588	Z	9287819	IMO	MGFS5	BORDER THISTLE	80	17.2	235008080	63	3248	TANKER
24589	Z	9287821	IMO	MGFR7	BORDER TARTAN	79	17	235008070	46	3248	TANKER
24590	Z	9287833	IMO	MFTS2	WHITSTAR	75	14.1	235007880	58	2159	TANKER
24591	Z	9287900	IMO	DCBJ2	CHARLOTTE C. RICKMERS	294	32.2	211720000	135	54214	GEN CARGO
24592	Z	9287924	IMO	A8HN5	MARGRIT RICKMERS	294	32.3	636090921	135	54214	GEN CARGO
24593	Z	9288021	IMO	OYCM2	TORM HELVIG	183	32.2	220373000	122	30018	TANKER
24594	Z	9288045	IMO	PHAQ	STATENGRACHT	172	25.6	244584000	107	16676	GEN CARGO
24595	Z	9288057	IMO	PHBT	SUOMIGRACHT	185	25.7	246100000	108	18321	GEN CARGO
24596	Z	9288069	IMO	PHCQ	SAIMAAGRACHT	185	25.7	246293000	107	18321	GEN CARGO
24597	Z	9288071	IMO	PHDL	SAMPOGRACHT	185	25.7	246396000	106	18321	GEN CARGO
24598	Z	9288100	IMO	HO3326	JARA	31	10.2		41	313	TUG
24599	Z	9288112	IMO	5ZYJ	SIMBA III	31	10.2		46	313	TUG
24600	Z	9288124	IMO	5ZYL	NYANGUMI II	31	10.2	634102000	41	313	TUG
24601	Z	9288265	IMO	MJUV7	ENERGY CHALLENGER	228	32.3	235009400	137	42011	TANKER
24602	Z	9288277	IMO	3WWK	PVT DOLPHIN	179	32.2	564137000	120	28059	TANKER
24603	Z	9288289	IMO	3FZK8	UACC HARMONY	179	32.2	354948000	120	28059	TANKER
24604	Z	9288291	IMO	H3XL	FEDERAL SAKURA	190	23.6	352621000	107	19165	BULK
24605	Z	9288356	IMO	MJUZ7	ENERGY CHAMPION	228	32.3	235009420	137	42011	TANKER
24606	Z	9288368	IMO	9HAI8	RUBY	182	32.2		127	26924	TANKER
24607	Z	9288370	IMO	H8KQ	JASMINE EXPRESS	182	32.2		125	26909	TANKER
24608	Z	9288382	IMO	SVBC6	ASPHALT EAGLE	182	32.2	241055000	126	27284	TANKER
24609	Z	9288394	IMO	A8DS4	APL GERMANY	280	40		140	66462	GEN CARGO
24610	Z	9288409	IMO	A8EH8	APL SPAIN	280	40.1	636012250	140	66462	GEN CARGO
24611	Z	9288411	IMO	3EBA9	PENDA BULKER	225	32.3	371100000	141	39969	BULK
24612	Z	9288423	IMO	3EBU9	IKAN KEMBONG	225	32.3	371238000	140	39967	BULK
24613	Z	9288461	IMO	VRBA4	POS ETERNITY	225	32.3	477994900	140	39964	BULK
24614	Z	9288514	IMO	VRZQ6	BETIS	225	32.3	477701000	142	40014	BULK
24615	Z	9288526	IMO	VRZY4	POS COURAGE	225	32.2		142	40014	BULK
24616	Z	9288576	IMO	HPOP	FAIRCHEM FRIENDSHIP	144	24.2	351322000	96	11594	TANKER
24617	Z	9288681	IMO	A8EQ9	CHRISOPIGI LADY	228	32.3	636012314	139	42058	TANKER
24618	Z	9288693	IMO	SYIO	DELTA PIONEER	249	44		146	62320	TANKER
24619	Z	9288708	IMO	SZMX	DELTA VICTORY	249	44.1		146	62320	TANKER
24620	Z	9288710	IMO	SYEF	DELTA CAPTAIN	249	44	240305000	146	62320	TANKER
24621	Z	9288722	IMO	SXFY	DELTA SAILOR	250	44		146	62320	TANKER
24622	Z	9288734	IMO	9HZS7	SEABRAVERY	243	42		149	57296	TANKER
24623	Z	9288746	IMO	9HZR7	SEABORN	243	42		140	57296	TANKER
24624	Z	9288758	IMO	MGGF9	BRITISH INTEGRITY	183	32.2	232366000	122	29335	TANKER
24625	Z	9288760	IMO	MGRH9	BRITISH CHIVALRY	183	32.2		122	29335	TANKER
24626	Z	9288813	IMO	MHMZ8	BRITISH HARMONY	183	32.2	232445000	122	29335	TANKER
24627	Z	9288825	IMO	MHNL6	BRITISH COURTESY	183	32.3	232448000	124	29214	TANKER
24628	Z	9288837	IMO	MHNO6	BRITISH SERENITY	183	32.2	232450000	124	29214	TANKER
24629	Z	9288849	IMO	MHNN5	BRITISH TRANQUILLITY	183	32.2	232449000	124	29214	TANKER
24630	Z	9288851	IMO	A8EX9	HS TOSCA	249	43.8		149	62796	TANKER
24631	Z	9288863	IMO	9HHY9	SEAQUEEN	249	43.8		149	62796	TANKER
24632	Z	9288899	IMO	ECJA	TOLEDO SPIRIT	274	48.4	224304000	170	83724	TANKER
24633	Z	9288916	IMO	9VBY5	GAGARMAYANG	175	31		90	25108	TANKER
24634	Z	9288928	IMO	V7HF8	CAPE BEALE	175	31	538002222	112	25108	TANKER
24635	Z	9288930	IMO	OYMG2	TORM GARONNE	182	27.4		114	23246	TANKER
24636	Z	9288942	IMO	IBPC	VALLE DI NERVION	182	27.3	247109500	112	25063	TANKER
24637	Z	9288954	IMO	9HVA7	MARINER A	175	31		111	25364	TANKER
24638	Z	9288980	IMO	UFZC	SANKT PETERSBURG	141	16.9		37	4378	TANKER
24639	Z	9289001	IMO	UGMX	ROSTOV VELIKIY	141	16.9		38	4378	TANKER
24640	Z	9289013	IMO	LAZP5	SPAR LYRA	190	32.3	257316000	126	32474	BULK
24641	Z	9289051	IMO	9VPY2	CAP ARNAUTI	175	27.4	209956000	109	18334	GEN CARGO
24642	Z	9289063	IMO	A8RF9	LAURA SCHULTE	175	27.4	636091655	109	18334	GEN CARGO
24643	Z	9289087	IMO	A8HR5	MSC BUSAN	324	42.8	636012760	145	89954	GEN CARGO
24644	Z	9289099	IMO	A8HS4	MSC BEIJING	324	42.8	636012765	145	89954	GEN CARGO
24645	Z	9289104	IMO	3EBC5	MSC LUCY	324	42.8		145	89954	GEN CARGO
24646	Z	9289116	IMO	3EBW6	MSC RITA	324	42.8		145	89954	GEN CARGO
24647	Z	9289128	IMO	H9TF	MSC MAEVA	324	42.8		145	89954	GEN CARGO
24648	Z	9289154	IMO	A8GO7	AFRICAN FUTURE	176	31.1	636012621	104	25400	TANKER
24649	Z	9289166	IMO	A8FJ5	NEDAS	213	32.3	636012426	113	35711	TANKER
24650	Z	9289178	IMO	A8FJ4	XANTHOS	213	32.3	636012425	123	35711	TANKER
24651	Z	9289180	IMO	ONBA	SAFMARINE CAMEROUN	195	32.2		114	25500	GEN CARGO
24652	Z	9289192	IMO	ONBB	SAFMARINE NIMBA	195	32.2		114	24488	GEN CARGO
24653	Z	9289207	IMO	ONBC	SAFMARINE KURAMO	195	32.2		110	24488	GEN CARGO
24654	Z	9289312	IMO	C4FM2	AVAX	225	32.3	210886000	122	41059	BULK
24655	Z	9289477	IMO	HOPJ	YOUNARA GLORY	333	60	354302000	226	161235	TANKER
24656	Z	9289506	IMO	AUEQ	JAG PAHEL	182	32.3	419526000	110	27627	TANKER
24657	Z	9289518	IMO	C6TZ6	AJAX	186	32.2		130	30053	TANKER
24658	Z	9289520	IMO	C6UI6	ARIS	186	32.2		130	30053	TANKER
24659	Z	9289532	IMO	C6UI4	APOLLON	186	32.2	311923000	130	30053	TANKER
24660	Z	9289726	IMO	SXDW	ARGENTA	333	60.1		225	161175	TANKER
24661	Z	9289752	IMO	S6HM8	PERSEVERANCE	228	32.3	564723000	122	42661	TANKER
24662	Z	9289764	IMO	9VJY5	RELIANCE II	183	32.2	565152000	122	30032	TANKER
24663	Z	9289776	IMO	9VDT5	AFFINITY	228	32.3	564719000	122	42661	TANKER
24664	Z	9289788	IMO	9VJY6	ADVANCE II	183	32.3	565153000	122	30032	TANKER
24665	Z	9289790	IMO	ZDGO5	NORDERSAND	98	13.8		57	3173	GEN CARGO
24666	Z	9289908	IMO	MKVS2	MORNING MIRACLE	182	31.5	235010230	90	46800	GEN CARGO
24667	Z	9289910	IMO	MMNA2	MORNING MIDAS	182	31.5	235011050	77	46800	GEN CARGO
24668	Z	9289922	IMO	A8JS7	MAERSK SANA	335	42.8		140	93511	GEN CARGO
24669	Z	9289934	IMO	A8JK7	MAERSK SANTANA	335	42.8	636091109	140	93511	GEN CARGO
24670	Z	9289946	IMO	D5DK7	MAERSK SARNIA	335	42.8	636092472	141	93511	GEN CARGO
24671	Z	9289958	IMO	D5DK8	MAERSK SYDNEY	334	42.8	636092473	140	94511	GEN CARGO
24672	Z	9289960	IMO	A8GJ4	MAERSK DAVAO	294	32.3		135	54214	GEN CARGO
24673	Z	9289972	IMO	A8HN7	AGNES RICKMERS	294	32.2	636090923	135	54214	GEN CARGO
24674	Z	9289996	IMO	PBJG	COASTAL PROTECTOR	20	8	245165000	20	102	WORKSHIP
24675	Z	9290048	IMO	V7GB2	BATZ	145	18.4	538002063	74	7813	GEN CARGO
24676	Z	9290050	IMO	V7GE4	S.PARTNER	145	18.4	538090251	75	7813	GEN CARGO
24677	Z	9290074	IMO	V2BQ5	VICTORIA	145	18.4	304587000	74	7767	GEN CARGO
24678	Z	9290086	IMO	ONDQ	TI HELLAS	333	60	205440000	215	161127	TANKER
24679	Z	9290141	IMO	C4AM2	DANAE	225	32.3		122	41059	BULK
24680	Z	9290153	IMO	C4BV2	SPITHA	225	32.3	209514000	145	41059	BULK
24681	Z	9290165	IMO	A8UJ5	VICTORIA	178	27.6	636091906	109	17188	GEN CARGO
24682	Z	9290177	IMO	MGCK4	MAERSK VERA CRUZ	178	27.6	235007970	109	17188	GEN CARGO
24683	Z	9290191	IMO	HPLB	NOBLE SW	116	19.6	354359000	87	8451	GEN CARGO
24684	Z	9290206	IMO	HPOQ	HONOR PESCADORES	116	19.6	351324000	89	8451	GEN CARGO
24685	Z	9290232	IMO	TCSL6	OCEAN QUEEN	189	32.3	271000916	120	30054	BULK
24686	Z	9290244	IMO	H8ED	NORD VISION	189	32.3		120	30053	BULK
24687	Z	9290268	IMO	HOBI	CHIN SHAN	289	45		178	91166	BULK
24688	Z	9290282	IMO	3EAO2	MSC RACHELE	334	42.8		145	90745	GEN CARGO
24689	Z	9290323	IMO	SXPR	AEGEAN ANGEL	274	48	240213000	171	81074	TANKER
24690	Z	9290335	IMO	SXVC	AEGEAN DIGNITY	274	48		171	81074	TANKER
24691	Z	9290347	IMO	VRAG8	ARDENNE VENTURE	333	60	477520300	225	161045	TANKER
24692	Z	9290359	IMO	TCDA2	OTTOMAN NOBILITY	269	46	271000773	162	79903	TANKER
24693	Z	9290361	IMO	9HBO8	SEAOATH	243	42	215810000	149	57162	TANKER
24694	Z	9290373	IMO	TCOG3	BESIKTAS BOSPHORUS	274	50	271000817	169	84491	TANKER
24695	Z	9290385	IMO	A8EV6	SCF ALDAN	274	48	636012340	171	81076	TANKER
24696	Z	9290397	IMO	A8EV7	SCF BYRRANGA	274	48	636012341	171	81076	TANKER
24697	Z	9290402	IMO	A8IY3	SANTA PAOLA	294	32.2	211716000	121	54809	GEN CARGO
24698	Z	9290414	IMO	A8RL5	MAERSK DOLORES	294	32.2	211725000	136	54809	GEN CARGO
24699	Z	9290426	IMO	DCDP2	SANTA PHILIPPA	294	32.2	211766000	136	54809	GEN CARGO
24700	Z	9290438	IMO	9HBP8	SEASONG	243	42	215811000	136	57162	TANKER
24701	Z	9290440	IMO	V7HB5	BELLAVIA	294	32.2	538090148	136	53807	GEN CARGO
24702	Z	9290452	IMO	V7HB6	OCTAVIA	294	32.3	538090149	136	53807	GEN CARGO
24703	Z	9290490	IMO	V7GQ4	KING EDWARD	182	27.4		109	23240	TANKER
24704	Z	9290505	IMO	V7LF6	MARE AMBASSADOR	182	27.4	210876000	112	23240	TANKER
24705	Z	9290517	IMO	IBED	LISCA BIANCA M	182	27.4	210874000	112	23240	TANKER
24706	Z	9290529	IMO	9VCF8	APL BEIJING	294	32.2		136	54605	GEN CARGO
24707	Z	9290531	IMO	3EBT6	MSC PAMELA	336	45.6		150	107849	GEN CARGO
24708	Z	9290543	IMO	3ECU4	MSC SUSANNA	336	45.6	371466000	150	107849	GEN CARGO
24709	Z	9290555	IMO	A8HS2	MSC CHICAGO	336	45.6	636091324	150	107849	GEN CARGO
24710	Z	9290567	IMO	A8HS3	MSC BRUXELLES	336	45.6	636012764	150	107849	GEN CARGO
24711	Z	9290579	IMO	OYCN2	TORM RAGNHILD	182	32.2	220374000	122	30018	TANKER
24712	Z	9290593	IMO	9HA2735	BULK CHINA	289	45.1	354248000	178	88661	BULK
24713	Z	9290608	IMO	LAQZ7	CHAMPION EBONY	182	32.3	258028000	122	27547	TANKER
24714	Z	9290610	IMO	9AA2215	FR8 ADRIA	182	32.2	238209000	122	27547	TANKER
24715	Z	9290634	IMO	OYNQ2	TORM WABASH	183	32.3	538002105	122	29242	TANKER
24716	Z	9290646	IMO	OYNA2	TORM KANSAS	183	32.2	538002104	122	29242	TANKER
24717	Z	9290658	IMO	OYNE2	TORM REPUBLICAN	183	32.3	538002102	122	29242	TANKER
24718	Z	9290660	IMO	OYNL2	TORM PLATTE	183	32.3	538002112	122	29242	TANKER
24719	Z	9290672	IMO	9HA2896	KARMEL	89	15.2		52	3183	GEN CARGO
24720	Z	9290684	IMO	V2OS4	ALLESSANDRA LEHMANN	89	15.2	304677000	53	3183	GEN CARGO
24721	Z	9290696	IMO	HPWT	TAI PROMOTION	224	32.3		141	41378	BULK
24722	Z	9290701	IMO	H3MG	TE HO	225	32.2		141	41372	BULK
24723	Z	9290713	IMO	H8HF	AN HO	225	32.3	351201000	141	41372	BULK
24724	Z	9290775	IMO	S6CJ2	EAGLE VIENNA	332	60	563511000	219	161233	TANKER
24725	Z	9290787	IMO	A8GA8	MSC MALTA	276	40		140	66280	GEN CARGO
24726	Z	9290799	IMO	A8SD3	MSC EGYPT	275	40.1	218598000	140	66280	GEN CARGO
24727	Z	9290804	IMO	A8GI7	LOA	267	32.2		125	42382	GEN CARGO
24728	Z	9290816	IMO	A8GT7	LIMARI	268	32.2		125	42382	GEN CARGO
24729	Z	9290828	IMO	V7TJ4	SCARLET STAR	182	27.3		112	23298	TANKER
24730	Z	9290830	IMO	V7TV2	EMERALD STAR	182	27.4		112	23298	TANKER
24731	Z	9290880	IMO	H8ZG	SOUTHERN WISDOM	289	45		165	88548	BULK
24732	Z	9290919	IMO	SVNT	STRYMON	183	32.2	240278000	124	30020	TANKER
24733	Z	9290921	IMO	SVRB	EVROS	183	32.2		124	30020	TANKER
24734	Z	9290945	IMO	A8FN8	MSC FRANCE	276	40.1	636090792	140	66280	GEN CARGO
24735	Z	9290957	IMO	9VDX5	TORM SIGNE	227	32.3	563357000	140	41503	TANKER
24736	Z	9290995	IMO	H8ZE	BUNGO SPIRIT	189	32.3	357848000	119	27989	BULK
24737	Z	9291066	IMO	C6XV6	HARBOUR CLOUD	138	23	311023300	93	11191	TANKER
24738	Z	9291078	IMO	VRAF7	DARYA SHAKTI	189	32.2	477560400	112	31260	BULK
24739	Z	9291080	IMO	VRAH8	DARYA BHAKTI	189	32.3		112	31260	BULK
24740	Z	9291092	IMO	VRAZ9	TIANJIN PIONEER	225	32.2	477994800	140	38871	BULK
24741	Z	9291119	IMO	C6XD5	ATLANTIC HERO	225	32.3	311005500	140	38871	BULK
24742	Z	9291121	IMO	SYVT	KAVO ALKYON	225	32.3	240434000	122	38845	BULK
24743	Z	9291133	IMO	3EDF2	CETUS LEADER	199	32.3		103	62510	GEN CARGO
24744	Z	9291212	IMO	H3WA	PORT KENNY	169	27.2	355637000	98	16960	BULK
24745	Z	9291236	IMO	SWVE	AKTEA	249	43	240339000	148	60007	TANKER
24746	Z	9291250	IMO	A8SW5	ALMI STAR	249	44	311815000	148	62877	TANKER
24747	Z	9291262	IMO	C6UK6	MATTERHORN SPIRIT	253	44	311816000	148	63694	TANKER
24748	Z	9291274	IMO	3EAT8	V.K.EDDIE	332	58	356245000	224	159016	TANKER
24749	Z	9291391	IMO	VRBI5	POS HARMONY	190	32.3	477020800	125	30743	BULK
24750	Z	9291406	IMO	3ESI4	NORD MERCURY	225	32.3	370308000	141	40097	BULK
24751	Z	9291420	IMO	V7HW7	LORD BYRON	225	32.3	538002322	141	40060	BULK
24752	Z	9291456	IMO	H3WD	FAIRCHEM STALLION	145	23.7	355726000	97	11628	TANKER
24753	Z	9291561	IMO	ZDIJ4	BROVIG VIENTO	99	15	271000771	60	3189	TANKER
24754	Z	9291573	IMO	8PWX	PAN AGILITY	102	15.6	215825000	60	3466	TANKER
24755	Z	9291585	IMO	9HCB8	YM VENUS	105	16.8	215826000	63	3906	TANKER
24756	Z	9291597	IMO	9HTF8	YM JUPITER	148	21.6	256398000	86	10917	TANKER
24757	Z	9291640	IMO	C6UI8	ARTEMIS	186	32.3		130	30053	TANKER
24758	Z	9291705	IMO	PBZM	ARKLOW ROCK	89	14.1		57	2999	GEN CARGO
24759	Z	9291717	IMO	EIPL	ARKLOW ROVER	89	14.2		57	2999	GEN CARGO
24760	Z	9291729	IMO	EIQM	ARKLOW RACER	89	14.2	250016000	57	2999	GEN CARGO
24761	Z	9291731	IMO	EIVG	ARKLOW REBEL	89	14	250000444	57	2999	GEN CARGO
24762	Z	9291779	IMO	9HAM9	BOOMERANG	225	32.3	256688000	140	39818	BULK
24763	Z	9291781	IMO	C6TQ8	ANTHEMIS	225	32.3	311748000	140	39818	BULK
24764	Z	9291963	IMO	V2BN7	BBC CAMPANA	138	21.3	304679000	80	9618	GEN CARGO
24765	Z	9291975	IMO	V2BN8	BBC PLATA	138	21	304746000	80	9618	GEN CARGO
24766	Z	9292010	IMO	V7FE9	RICKMERS JAKARTA	192	27.8	538001921	112	23119	GEN CARGO
24767	Z	9292022	IMO	V7FS3	RICKMERS DALIAN	192	28	538090156	112	23119	GEN CARGO
24768	Z	9292034	IMO	A8ER5	TOWER BRIDGE	182	32.3	636012318	110	27725	TANKER
24769	Z	9292046	IMO	A8HA8	TORGOVY BRIDGE	182	32.3	636012690	110	27725	TANKER
24770	Z	9292058	IMO	A8HA9	TEATRALNY BRIDGE	182	32.2	636012691	122	27725	TANKER
24771	Z	9292060	IMO	A8IZ6	TAVRICHESKIY BRIDGE	182	32.3	636012908	122	27725	TANKER
24772	Z	9292101	IMO	9VEY8	ODIN	180	29.2	257710000	102	25994	TANKER
24773	Z	9292137	IMO	C4AB2	CSAV ROTTERDAM	175	27.7	212404000	109	18334	GEN CARGO
24774	Z	9292149	IMO	9HYN7	HS LIVINGSTONE	294	32.2	215724000	135	54271	GEN CARGO
24775	Z	9292151	IMO	9HZX7	MAERSK DORTMUND	294	32.2		135	54214	GEN CARGO
24776	Z	9292163	IMO	V7RP8	ONOBA	330	60	355092000	210	156873	TANKER
24777	Z	9292187	IMO	C6UC7	SEAKING	332	60	311873000	225	161382	TANKER
24778	Z	9292199	IMO	TCOG4	BESIKTAS DARDANELLES	274	48.1		180	84491	TANKER
24779	Z	9292204	IMO	A8GT9	ADYGEYA	243	42	636012647	149	57177	TANKER
24780	Z	9292216	IMO	DMDZ	POLAR	204	32.2	218017000	108	35853	TANKER
24781	Z	9292228	IMO	C4AT2	FRONT ENERGY	333	60	209977000	225	156873	TANKER
24782	Z	9292278	IMO	IBPY	VALLE DI GRANADA	175	31		112	25063	TANKER
24783	Z	9292280	IMO	IBXK	MELORIA	176	31	247171100	111	24990	TANKER
24784	Z	9292357	IMO	S6BV3	HIGH PROSPERITY	179	32.2	565260000	126	28794	TANKER
24785	Z	9292383	IMO	BRUG	JIA CHENG SHAN	199	32.2		123	33580	BULK
24786	Z	9292400	IMO	BRUP	JIA YONG SHAN	199	33	413129000	107	33580	BULK
24787	Z	9292448	IMO	FMBI	MARFRET DOUCE FRANCE	154	24.7	635008600	90	14106	GEN CARGO
24788	Z	9292486	IMO	S6AR5	EAGLE VALENCIA	333	58	563110000	219	160046	TANKER
24789	Z	9292503	IMO	C6FZ3	HELGA SPIRIT	249	43.8		149	62929	TANKER
24790	Z	9292515	IMO	C6FZ4	ERIK SPIRIT	249	43.8	311728000	149	62929	TANKER
24791	Z	9292565	IMO	ONBF	MINERAL TIANJIN	289	45	205420000	182	88930	BULK
24792	Z	9292577	IMO	3ECG4	ORIENTAL RUBY	189	32.2	371338000	135	30971	TANKER
24793	Z	9292591	IMO	9HAF8	GEA	176	31	215924000	110	25364	TANKER
24794	Z	9292606	IMO	MJUY5	ENERGY CHANCELLOR	228	32.3	235009410	137	42011	TANKER
24795	Z	9292618	IMO	C4FP2	ANASTASIA	225	32.3	210737000	142	41059	BULK
24796	Z	9292620	IMO	C6UI7	AFRODITE	186	32.3	311929000	130	30053	TANKER
24797	Z	9292632	IMO	9MGI9	BUNGA KASTURI DUA	329	60		215	157098	TANKER
24798	Z	9292840	IMO	IBPB	VALTAMED	274	48		170	83669	TANKER
24799	Z	9292890	IMO	PHCI	SVITZER MARKEN	30	11.5	245385000	41	384	TUG
24800	Z	9292943	IMO	MCKF6	CEPHEUS J	133	19.4		74	6454	GEN CARGO
24801	Z	9292967	IMO	C6UI5	ARIADNE	186	32.2	311927000	130	30053	TANKER
24802	Z	9292993	IMO	9HA2428	C.V. STEALTH	243	42	538002368	135	58418	TANKER
24803	Z	9293002	IMO	SZKQ	PRIMO STEALTH	243	42	215862000	148	58418	TANKER
24804	Z	9293076	IMO	MJTL2	MAERSK DUNKERQUE	186	29.1	235028825	65	35923	PASSENGER
24805	Z	9293105	IMO	9HRB7	REA	189	32.3	215528000	123	30002	BULK
24806	Z	9293117	IMO	V7HX2	CAPE BARI	274	48	538090174	160	81076	TANKER
24807	Z	9293131	IMO	V7IR5	CAPE BONNY	274	48	538090188	171	81076	TANKER
24808	Z	9293143	IMO	V7IV5	CAPE BRINDISI	274	48	538090189	171	81076	TANKER
24809	Z	9293167	IMO	A8IX8	MOL CULLINAN	294	32.3	211647000	135	58289	GEN CARGO
24810	Z	9293179	IMO	A8RL4	MOL CALEDON	294	32.2		135	58289	GEN CARGO
24811	Z	9293210	IMO	V7UK9	YELLOW STARS	182	27.4	538003969	112	23298	TANKER
24812	Z	9293272	IMO	IBGX	GRANDE DETROIT	176	31.1	247186300	88	38651	GEN CARGO
24813	Z	9293325	IMO	ZDIQ7	ESHIPS BAINUNAH	122	17.2		68	5039	TANKER
24814	Z	9293399	IMO	ZCDM6	CROWN PRINCESS	288	36.1	310500000	85	113561	PASSENGER
24815	Z	9293430	IMO	DBIP	PACIFIC	204	32.2	218016000	119	35853	TANKER
24816	Z	9293442	IMO	3EAU3	VENICE BRIDGE	294	32.2	352798000	120	54519	GEN CARGO
24817	Z	9293466	IMO	3ECG9	VICTORIA BRIDGE	294	32.2	371345000	120	54519	GEN CARGO
24818	Z	9293478	IMO	5BXB3	AMAZONITH	92	14.1	210688000	57	2435	TANKER
24819	Z	9293507	IMO	AUGZ	JAG LOK	274	48	419547000	171	81396	TANKER
24820	Z	9293519	IMO	3EDT	MARVELOUS ACE	199	32.3	371710000	100	59422	GEN CARGO
24821	Z	9293521	IMO	ZCOY4	MIRACULOUS ACE	199	32.3	319149000	101	59422	GEN CARGO
24822	Z	9293545	IMO	V7UC8	ASPHALT CARRIER	108	18.6	538003932	83	6292	TANKER
24823	Z	9293583	IMO	VRBF6	EXCELLENT ACE	199	32.2	477999100	98	58631	GEN CARGO
24824	Z	9293595	IMO	3EDG6	EUPHONY ACE	199	32.3	371618000	98	58631	GEN CARGO
24825	Z	9293612	IMO	MHBK6	TORRENS	199	32.3	232248000	105	61321	GEN CARGO
24826	Z	9293624	IMO	MHBD7	TOLEDO	199	32.3		105	61321	GEN CARGO
24827	Z	9293636	IMO	H8SX	UTOPIA ACE	199	32.3	354487000	97	60175	GEN CARGO
24828	Z	9293648	IMO	H9CL	PARADISE ACE	199	32.3	352142000	100	60175	GEN CARGO
24829	Z	9293650	IMO	HOJZ	LIBERTY ACE	199	32.3	353039000	97	60175	GEN CARGO
24830	Z	9293698	IMO	MBLL8	VALIANT	42	6.9	235745000	25	240	NAVY
24831	Z	9293739	IMO	9VAS5	CAPE SENTOSA	288	45		180	89545	BULK
24832	Z	9293741	IMO	S6HA2	SEA FORTUNE 1	333	60.1		209	159730	TANKER
24833	Z	9293753	IMO	DDYY2	LT CORTESIA	333	42.8		145	90449	GEN CARGO
24834	Z	9293765	IMO	DDZJ2	EVER CHAMPION	333	42.8		145	90449	GEN CARGO
24835	Z	9293777	IMO	DDZI2	EVER CHARMING	334	42.8		145	90449	GEN CARGO
24836	Z	9293789	IMO	DDZG2	HATSU COURAGE	333	42.8	538002493	145	90449	GEN CARGO
24837	Z	9293791	IMO	DDZC2	EVER CHIVALRY	333	42.8	538002535	145	90449	GEN CARGO
24838	Z	9293806	IMO	DDZF2	ITAL CONTESSA	333	42.8	538002536	145	90449	GEN CARGO
24839	Z	9293818	IMO	DDZD2	EVER CONQUEST	333	42.8	538002555	145	90449	GEN CARGO
24840	Z	9293820	IMO	DDZH2	HATSU CRYSTAL	334	42.8	538002571	145	90449	GEN CARGO
24841	Z	9293870	IMO	H9CD	BUMBI	170	27	351740000	97	17951	BULK
24842	Z	9293894	IMO	C6VP5	FIRMAMENT ACE	199	32.3	309656000	97	60118	GEN CARGO
24843	Z	9293909	IMO	3EIC6	FAVORITE ACE	199	32.3	372097000	97	60118	GEN CARGO
24844	Z	9293911	IMO	3ECX4	FELICITY ACE	199	32.3	371427000	100	60118	GEN CARGO
24845	Z	9293923	IMO	3EAC9	FEDERAL KATSURA	190	23.6	351020000	106	19165	BULK
24846	Z	9293947	IMO	9V8749	NORD FARER	175	31	247147600	111	25382	TANKER
24847	Z	9293961	IMO	IBMC	FUTURA	176	31		111	25373	TANKER
24848	Z	9293973	IMO	A8HG9	LIBERA	176	31	256209000	111	25373	TANKER
24849	Z	9293985	IMO	IBWY	ROSE G	175	31	247146900	110	25500	TANKER
24850	Z	9293997	IMO	IBXM	RAY G	175	31	247148600	111	25431	TANKER
24851	Z	9294018	IMO	DDLK	CMA-CGM BRASILIA	207	29.8		114	25672	GEN CARGO
24852	Z	9294020	IMO	A8VF7	JPO GEMINI	207	30	211510000	114	25672	GEN CARGO
24853	Z	9294070	IMO	PH5436	DOKTER WAGEMAKER	130	23.6	244030035	44	13256	GEN CARGO
24854	Z	9294109	IMO	9HYQ8	MAJORCA	225	32.3	256613000	143	40485	BULK
24855	Z	9294111	IMO	C6UR5	GEOSAND	225	32.3	311819000	142	40485	BULK
